0;3;13784
0;4;13680
1;4;13660
2;4;13685
3;4;13679
4;4;13679
5;4;13666
6;4;13683
7;4;13683
8;4;13683
9;4;13683
10;4;13683
11;4;13683
12;4;13683
13;4;13683
14;4;13683
15;4;13663
16;4;13715
17;4;13720
18;4;13674
19;4;13725
20;4;13683
21;4;13694
22;4;13694
23;4;13694
24;4;13694
25;4;13694
26;4;13694
27;4;13694
28;4;13694
29;4;13694
30;4;13694
31;4;13694
32;4;13694
33;4;13694
34;4;13694
35;4;13694
36;4;13694
37;4;13694
38;4;13694
39;4;13694
40;4;13694
41;4;13694
42;4;13694
43;4;13694
44;4;13694
45;4;13694
46;4;13694
47;4;13694
48;4;13694
49;4;13694
50;4;13694
51;4;13694
52;4;13694
53;4;13694
54;4;13694
55;4;13694
56;4;13694
57;4;13694
58;4;13694
59;4;13694
60;4;13694
61;4;13694
62;4;13694
63;4;13694
64;4;13694
65;4;13694
66;4;13694
67;4;13694
68;4;13694
69;4;13694
70;4;13694
71;4;13694
72;4;13694
73;4;13694
74;4;13694
75;4;13694
76;4;13694
77;4;13694
78;4;13694
79;4;13694
80;4;13694
81;4;13637
82;4;13679
83;4;13634
84;4;13686
85;4;13661
86;4;13684
87;4;13684
88;4;13684
89;4;13684
90;4;13684
91;4;13684
92;4;13684
93;4;13684
94;4;13684
95;4;13684
96;4;13684
97;4;13684
98;4;13684
99;4;13684
100;4;13715
101;4;13631
102;4;13631
103;4;13681
104;4;13631
105;4;13713
106;4;13644
107;4;13644
108;4;13680
109;4;13666
110;4;13668
111;4;13685
112;4;13685
113;4;13685
114;4;13685
115;4;13685
116;4;13685
117;4;13685
118;4;13685
119;4;13685
120;4;13685
121;4;13685
122;4;13685
123;4;13685
124;4;13685
125;4;13685
126;4;13685
127;4;13685
128;4;13685
129;4;13685
130;4;13685
131;4;13642
132;4;13679
133;4;13663
134;4;13691
135;4;13691
136;4;13691
137;4;13691
138;4;13691
139;4;13691
140;4;13691
141;4;13691
142;4;13691
143;4;13691
144;4;13691
145;4;13691
146;4;13691
147;4;13691
148;4;13691
149;4;13691
150;4;13691
151;4;13691
152;4;13691
153;4;13691
154;4;13691
155;4;13691
156;4;13691
157;4;13691
158;4;13691
159;4;13691
160;4;13691
161;4;13691
162;4;13691
163;4;13691
164;4;13691
165;4;13691
166;4;13691
167;4;13691
168;4;13691
169;4;13691
170;4;13691
171;4;13691
172;4;13651
173;4;13642
174;4;13678
175;4;13662
176;4;13688
177;4;13688
178;4;13688
179;4;13688
180;4;13688
181;4;13688
182;4;13688
183;4;13688
184;4;13688
185;4;13688
186;4;13688
187;4;13688
188;4;13688
189;4;13688
190;4;13688
191;4;13688
192;4;13688
193;4;13688
194;4;13688
195;4;13688
196;4;13688
197;4;13688
198;4;13688
199;4;13688
199;5;13688
198;5;13688
197;5;13688
196;5;13688
195;5;13688
194;5;13688
193;5;13688
192;5;13688
191;5;13688
190;5;13688
189;5;13688
188;5;13688
187;5;13688
186;5;13688
185;5;13688
184;5;13688
183;5;13688
182;5;13688
181;5;13688
180;5;13688
179;5;13688
178;5;13688
177;5;13688
176;5;13688
175;5;13688
174;5;13688
173;5;13698
172;5;13698
171;5;13698
170;5;13698
169;5;13698
168;5;13698
167;5;13698
166;5;13698
165;5;13698
164;5;13698
163;5;13698
162;5;13698
161;5;13598
160;5;13739
159;5;13739
158;5;13655
157;5;13665
156;5;13665
155;5;13713
154;5;13666
153;5;13666
152;5;13673
151;5;58369
150;5;13689
149;5;13689
148;5;13689
147;5;13689
146;5;13689
145;5;13689
144;5;13689
143;5;13689
142;5;13689
141;5;13689
140;5;13689
139;5;13689
138;5;13689
137;5;13689
136;5;13689
135;5;13689
134;5;13689
133;5;13689
132;5;13689
131;5;13689
130;5;13689
129;5;13689
128;5;13689
127;5;13689
126;5;13689
125;5;13689
124;5;13689
123;5;13689
122;5;13689
121;5;13689
120;5;13689
119;5;13689
118;5;13689
117;5;13689
116;5;13689
115;5;13689
114;5;13689
113;5;13689
112;5;13689
111;5;13689
110;5;13689
109;5;13689
108;5;13689
107;5;13689
106;5;13689
105;5;13689
104;5;13689
103;5;13689
102;5;13689
101;5;13689
100;5;13689
99;5;13716
98;5;13709
97;5;13709
96;5;13709
95;5;13709
94;5;13668
93;5;13674
92;5;13675
91;5;13677
90;5;13677
89;5;13688
88;5;13688
87;5;13738
86;5;13630
85;5;13685
84;5;13660
83;5;13684
82;5;13678
81;5;13678
80;5;13670
79;5;13679
78;5;13667
77;5;13667
76;5;13668
75;5;13668
74;5;13712
73;5;13712
72;5;13674
71;5;13709
70;5;13709
69;5;13713
68;5;13673
67;5;13673
66;5;13710
65;5;13668
64;5;13713
63;5;13610
62;5;13610
61;5;13641
60;5;13641
59;5;13641
58;5;13641
57;5;13641
56;5;13641
55;5;13641
54;5;13641
53;5;13641
52;5;13641
51;5;13641
50;5;13641
49;5;13641
48;5;13641
47;5;13641
46;5;13641
45;5;13641
44;5;13641
43;5;13641
42;5;13641
41;5;13641
40;5;13641
39;5;13641
38;5;13641
37;5;13641
36;5;13641
35;5;13641
34;5;13641
33;5;13641
32;5;13641
31;5;13641
30;5;13641
29;5;13641
28;5;13641
27;5;13641
26;5;13641
25;5;13641
24;5;13641
23;5;13641
22;5;13641
21;5;13641
20;5;13641
19;5;13641
18;5;13641
17;5;13641
16;5;13641
15;5;13641
14;5;13641
13;5;13641
12;5;13641
11;5;13641
10;5;13641
9;5;13641
8;5;13559
7;5;13651
6;5;13648
5;5;13647
4;5;13577
3;5;13577
2;5;13625
1;5;13625
0;5;13625
0;6;13711
1;6;13665
2;6;13668
3;6;13663
4;6;13663
5;6;13714
6;6;13638
7;6;13638
8;6;13647
9;6;13681
10;6;13674
11;6;13666
12;6;13664
13;6;13688
14;6;13688
15;6;13688
16;6;13688
17;6;13688
18;6;13688
19;6;13688
20;6;13688
21;6;13688
22;6;13688
23;6;13688
24;6;13688
25;6;13688
26;6;13688
27;6;13688
28;6;13688
29;6;13688
30;6;13688
31;6;13688
32;6;13688
33;6;13688
34;6;13688
35;6;13688
36;6;13688
37;6;13688
38;6;13688
39;6;13688
40;6;13688
41;6;13688
42;6;13688
43;6;13688
44;6;13688
45;6;13688
46;6;13688
47;6;13688
48;6;13688
49;6;13688
50;6;13688
51;6;13688
52;6;13688
53;6;13688
54;6;13688
55;6;13688
56;6;13688
57;6;13688
58;6;13688
59;6;13688
60;6;13688
61;6;13665
62;6;13679
63;6;13637
64;6;13653
65;6;13653
66;6;13714
67;6;13632
68;6;13676
69;6;13676
70;6;13647
71;6;13647
72;6;13680
73;6;13680
74;6;13671
75;6;13653
76;6;13683
77;6;13683
78;6;13683
79;6;13683
80;6;13676
81;6;13704
82;6;13669
83;6;13676
84;6;13676
85;6;13630
86;6;13717
87;6;13725
88;6;13730
89;6;13681
90;6;13672
91;6;13672
92;6;13691
93;6;13691
94;6;13691
95;6;13691
96;6;13691
97;6;13691
98;6;13691
99;6;13627
100;6;13636
101;6;13636
102;6;13631
103;6;13715
104;6;13667
105;6;13667
106;6;13719
107;6;13726
108;6;15873
109;6;13659
110;6;13659
111;6;13718
112;6;13656
113;6;13656
114;6;13721
115;6;13669
116;6;13714
117;6;13723
118;6;13727
119;6;13724
120;6;13673
121;6;13713
122;6;13672
123;6;13711
124;6;13711
125;6;13601
126;6;13601
127;6;13645
128;6;13645
129;6;13645
130;6;13645
131;6;13645
132;6;13645
133;6;13570
134;6;13663
135;6;13649
136;6;13602
137;6;13649
138;6;13608
139;6;13608
140;6;13643
141;6;13643
142;6;13643
143;6;13643
144;6;13643
145;6;13643
146;6;13643
147;6;13643
148;6;13643
149;6;13643
150;6;13643
151;6;13643
152;6;13643
153;6;13643
154;6;13643
155;6;13643
156;6;13643
157;6;13643
158;6;13643
159;6;13643
160;6;13643
161;6;13643
162;6;13643
163;6;13643
164;6;13643
165;6;13643
166;6;13643
167;6;13643
168;6;13643
169;6;13643
170;6;13643
171;6;13643
172;6;13643
173;6;13643
174;6;13568
175;6;13632
176;6;13632
177;6;13632
178;6;13630
179;6;13630
180;6;13630
181;6;13630
182;6;13630
183;6;13630
184;6;13630
185;6;13630
186;6;13630
187;6;13630
188;6;13630
189;6;13630
190;6;13630
191;6;13630
192;6;13630
193;6;13630
194;6;13630
195;6;13630
196;6;13630
197;6;13630
198;6;13630
199;6;13630
199;7;13671
198;7;13685
197;7;13685
196;7;13685
195;7;13685
194;7;13685
193;7;13685
192;7;13685
191;7;13685
190;7;13685
189;7;13645
188;7;13678
187;7;13649
186;7;13649
185;7;13675
184;7;13675
183;7;13671
182;7;13671
181;7;13680
180;7;13680
179;7;13717
178;7;13717
177;7;13682
176;7;13696
175;7;13696
174;7;13696
173;7;13696
172;7;13696
171;7;13696
170;7;13696
169;7;13696
168;7;13696
167;7;13696
166;7;13696
165;7;13696
164;7;13696
163;7;13696
162;7;13696
161;7;13696
160;7;13696
159;7;13696
158;7;13696
157;7;13696
156;7;13696
155;7;13696
154;7;13696
153;7;13696
152;7;13696
151;7;13696
150;7;13696
149;7;13696
148;7;13696
147;7;13696
146;7;13696
145;7;13696
144;7;13696
143;7;13696
142;7;13696
141;7;13696
140;7;13696
139;7;13696
138;7;13696
137;7;13696
136;7;13696
135;7;13696
134;7;13696
133;7;13696
132;7;13696
131;7;13696
130;7;13696
129;7;13696
128;7;13696
127;7;13696
126;7;13696
125;7;13696
124;7;13696
123;7;13696
122;7;13696
121;7;13696
120;7;13696
119;7;13696
118;7;13696
117;7;13696
116;7;13696
115;7;13696
114;7;13696
113;7;13696
112;7;13696
111;7;13696
110;7;13623
109;7;13685
108;7;13646
107;7;13646
106;7;13682
105;7;13682
104;7;13672
103;7;13657
102;7;13681
101;7;13681
100;7;13673
99;7;13683
98;7;13683
97;7;13672
96;7;13673
95;7;13691
94;7;13691
93;7;13691
92;7;13691
91;7;13691
90;7;13691
89;7;13691
88;7;13691
87;7;13691
86;7;13691
85;7;13691
84;7;13691
83;7;13691
82;7;13691
81;7;13691
80;7;13691
79;7;13691
78;7;13745
77;7;13662
76;7;13662
75;7;13686
74;7;13686
73;7;13686
72;7;13686
71;7;13686
70;7;13686
69;7;13686
68;7;13686
67;7;13686
66;7;13686
65;7;13686
64;7;13686
63;7;13686
62;7;13686
61;7;13686
60;7;13686
59;7;13686
58;7;13686
57;7;13686
56;7;13686
55;7;13686
54;7;13686
53;7;13686
52;7;13686
51;7;13686
50;7;13686
49;7;13686
48;7;13686
47;7;13686
46;7;13686
45;7;13686
44;7;13686
43;7;13686
42;7;13686
41;7;13686
40;7;13686
39;7;13686
38;7;13686
37;7;13686
36;7;13686
35;7;13686
34;7;13686
33;7;13686
32;7;13686
31;7;13686
30;7;13686
29;7;13686
28;7;13686
27;7;13686
26;7;13686
25;7;13686
24;7;13686
23;7;13686
22;7;13686
21;7;13686
20;7;13686
19;7;13678
18;7;13660
17;7;13657
16;7;13687
15;7;13687
14;7;13687
13;7;13687
12;7;13687
11;7;13687
10;7;13687
9;7;13687
8;7;13687
7;7;13687
6;7;13687
5;7;13687
4;7;13687
3;7;13687
2;7;13687
1;7;13687
0;7;13687
0;8;13687
1;8;13687
2;8;13687
3;8;13687
4;8;13702
5;8;13702
6;8;13702
7;8;13702
8;8;13702
9;8;13702
10;8;13702
11;8;13702
12;8;13702
13;8;13702
14;8;13702
15;8;13702
16;8;13702
17;8;13702
18;8;13702
19;8;13702
20;8;13702
21;8;13702
22;8;13702
23;8;13702
24;8;13702
25;8;13702
26;8;13702
27;8;13702
28;8;13702
29;8;13702
30;8;13702
31;8;13702
32;8;13702
33;8;13702
34;8;13702
35;8;13702
36;8;13702
37;8;13702
38;8;13702
39;8;13702
40;8;13702
41;8;13702
42;8;13702
43;8;13702
44;8;13702
45;8;13702
46;8;13702
47;8;13702
48;8;13702
49;8;13702
50;8;13702
51;8;13702
52;8;13702
53;8;13702
54;8;13702
55;8;13702
56;8;13702
57;8;13702
58;8;13702
59;8;13702
60;8;13702
61;8;13702
62;8;13702
63;8;13702
64;8;13702
65;8;13702
66;8;13702
67;8;13702
68;8;13702
69;8;13702
70;8;13702
71;8;13702
72;8;13642
73;8;13673
74;8;13652
75;8;13681
76;8;13681
77;8;13646
78;8;13646
79;8;13678
80;8;13678
81;8;13668
82;8;13652
83;8;13681
84;8;13651
85;8;13651
86;8;13632
87;8;13632
88;8;13675
89;8;13675
90;8;13703
91;8;13703
92;8;13703
93;8;13703
94;8;13703
95;8;13703
96;8;13703
97;8;13703
98;8;13703
99;8;13703
100;8;13703
101;8;13703
102;8;13703
103;8;13703
104;8;13703
105;8;13703
106;8;13703
107;8;13703
108;8;13703
109;8;13703
110;8;13703
111;8;13703
112;8;13703
113;8;13703
114;8;13703
115;8;13703
116;8;13703
117;8;13703
118;8;13703
119;8;13703
120;8;13703
121;8;13703
122;8;13703
123;8;13703
124;8;13703
125;8;13703
126;8;13703
127;8;13703
128;8;13703
129;8;13703
130;8;13703
131;8;13703
132;8;13703
133;8;13703
134;8;13703
135;8;13703
136;8;13703
137;8;13703
138;8;13703
139;8;13703
140;8;13703
141;8;13703
142;8;13703
143;8;13703
144;8;13703
145;8;13703
146;8;13703
147;8;13703
148;8;13703
149;8;13703
150;8;13703
151;8;13703
152;8;13703
153;8;13703
154;8;13703
155;8;13703
156;8;13703
157;8;13703
158;8;13703
159;8;13703
160;8;13703
161;8;13703
162;8;13703
163;8;13703
164;8;13703
165;8;13703
166;8;13703
167;8;13703
168;8;13703
169;8;13703
170;8;13703
171;8;13703
172;8;13703
173;8;13703
174;8;13703
175;8;13703
176;8;13703
177;8;13703
178;8;13703
179;8;13703
180;8;13703
181;8;13703
182;8;13643
183;8;13676
184;8;13665
185;8;13687
186;8;13687
187;8;13687
188;8;13687
189;8;13687
190;8;13687
191;8;13687
192;8;13687
193;8;13687
194;8;13687
195;8;13687
196;8;13687
197;8;13687
198;8;13687
199;8;13687
199;9;13666
198;9;13666
197;9;13683
196;9;13683
195;9;13683
194;9;13683
193;9;13683
192;9;13645
191;9;13645
190;9;13678
189;9;13678
188;9;13643
187;9;13643
186;9;13677
185;9;13667
184;9;13667
183;9;13685
182;9;13685
181;9;13685
180;9;13685
179;9;13685
178;9;13685
177;9;13685
176;9;13685
175;9;13685
174;9;13685
173;9;13685
172;9;13685
171;9;13685
170;9;13685
169;9;13738
168;9;13651
167;9;13654
166;9;13678
165;9;13678
164;9;13707
163;9;13631
162;9;13631
161;9;13661
160;9;13688
159;9;13688
158;9;13688
157;9;13688
156;9;13688
155;9;13688
154;9;13688
153;9;13688
152;9;13688
151;9;13688
150;9;13688
149;9;13688
148;9;13688
147;9;13688
146;9;13688
145;9;13688
144;9;13688
143;9;13688
142;9;13688
141;9;13688
140;9;13688
139;9;13688
138;9;13688
137;9;13688
136;9;13688
135;9;13688
134;9;13688
133;9;13688
132;9;13688
131;9;13688
130;9;13688
129;9;13742
128;9;13654
127;9;13654
126;9;13668
125;9;13686
124;9;13686
123;9;13686
122;9;13686
121;9;13686
120;9;13686
119;9;13686
118;9;13686
117;9;13686
116;9;13686
115;9;13686
114;9;13686
113;9;13686
112;9;13686
111;9;13686
110;9;13686
109;9;13686
108;9;13686
107;9;13686
106;9;13686
105;9;13686
104;9;13686
103;9;13686
102;9;13686
101;9;13686
100;9;13686
99;9;13658
98;9;13658
97;9;13640
96;9;13684
95;9;13656
94;9;13681
93;9;13672
92;9;13672
91;9;13685
90;9;13685
89;9;13685
88;9;13685
87;9;13685
86;9;13685
85;9;13685
84;9;13685
83;9;13685
82;9;13685
81;9;13685
80;9;13685
79;9;13685
78;9;13685
77;9;13685
76;9;13685
75;9;13685
74;9;13685
73;9;13685
72;9;13685
71;9;13685
70;9;13685
69;9;13685
68;9;13685
67;9;13685
66;9;13685
65;9;13685
64;9;13685
63;9;13685
62;9;13685
61;9;13685
60;9;13685
59;9;13685
58;9;13685
57;9;13685
56;9;13685
55;9;13685
54;9;13685
53;9;13685
52;9;13685
51;9;13685
50;9;13685
49;9;13685
48;9;13685
47;9;13685
46;9;13685
45;9;13685
44;9;13685
43;9;13685
42;9;13685
41;9;13685
40;9;13645
39;9;13681
38;9;13653
37;9;13653
36;9;13681
35;9;13681
34;9;13681
33;9;13681
32;9;13652
31;9;13680
30;9;13672
29;9;13691
28;9;13691
27;9;13691
26;9;13691
25;9;13691
24;9;13691
23;9;13691
22;9;13691
21;9;13691
20;9;13691
19;9;13691
18;9;13691
17;9;13691
16;9;13691
15;9;13691
14;9;13691
13;9;13691
12;9;13727
11;9;13657
10;9;13648
9;9;13678
8;9;13659
7;9;13659
6;9;13665
5;9;13665
4;9;13668
3;9;13668
2;9;13605
1;9;13605
0;9;13715
